city_id,feature0,feature1,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,features,img_url,location,name,url
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Di tích cổ, Danh lam & Thắng cảnh",,"Hà Nội, Việt Nam",Dong Ngac Ancient Village,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d13322114-Reviews-Dong_Ngac_Ancient_Village-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Danh lam & Thắng cảnh",,"38 Hang Đuong, Hang Đao, Hoan Kiem Hà Nội, Việt Nam",Chùa Cầu Đông,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d12110601-Reviews-Chua_Cau_Dong-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Danh lam & Thắng cảnh",,"Yên Phụ , P. Yên Phụ, Q. Tây Hồ Hà Nội 10000, Việt Nam",Chùa Kim Liên,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d10031209-Reviews-Kim_Lien_Pagoda-Hanoi.html
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"Xã Sài Sơn Hà Nội, Việt Nam",Chùa Thầy,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d12293580-Reviews-Thay_Temple-Hanoi.html
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Tòa nhà chính phủ, Danh lam & Thắng cảnh",,"75 Đinh Tiên Hoàng, Tràng Tiền, Hoàn Kiếm Hà Nội, Việt Nam",Bưu Điện Hà Nội,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d12231787-Reviews-Post_Office_Ha_Noi-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Danh lam & Thắng cảnh",,"Quảng An, Tây Hồ Hà Nội 10000, Việt Nam",Chùa Phổ Linh,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d9704567-Reviews-Pho_Linh_Temple-Hanoi.html
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"A Circa 30 Km a Nord Est DI Hanoi. Hà Nội 10000, Việt Nam",Chùa Bút Tháp (Pagoda But Thap),https://www.tripadvisor.com.vn//Attraction_Review-g293924-d4243490-Reviews-Chua_But_Thap_Pagoda_But_Thap-Hanoi.html
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Trung tâm hành chính, Danh lam & Thắng cảnh",,"91 Tran Hung Dao St. Hà Nội 10000, Việt Nam",Cultural Friendship Palace (Cung Van Hoa Huu Nghi),https://www.tripadvisor.com.vn//Attraction_Review-g293924-d311054-Reviews-Cultural_Friendship_Palace_Cung_Van_Hoa_Huu_Nghi-Hanoi.html
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"Hà Nội, Việt Nam",Hang Quat Street (Street of Fans),https://www.tripadvisor.com.vn//Attraction_Review-g293924-d311060-Reviews-Hang_Quat_Street_Street_of_Fans-Hanoi.html
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"3 Nha Tho, Hang Trong, Hoan Kiem Hà Nội, Việt Nam",Chùa Bà Đá,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d12110600-Reviews-Chua_Ba_Da-Hanoi.html
