city_id,feature0,feature1,feature10,feature11,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,features,img_url,location,price,star,title,url
0,1,1,1,1,1,0,1,1,1,1,1,0,"{'Dịch vụ phòng', 'Dịch vụ giặt là', 'Bể bơi', 'Dịch vụ giặt khô', 'Trông trẻ', 'Spa', 'Trung tâm thể dục thẩm mỹ', 'Xe đưa đón đến sân bay', 'Bao gồm bữa sáng', 'Nhà hàng', 'Quầy bar/Phòng khách', 'Quầy bar mini', 'Nhân viên hỗ trợ khách', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-o/04/69/b2/80/twin-room.jpg,"17 Pham Dinh Ho Hà Nội 10000, Việt Nam",1.500.000₫ - 2.181.818₫,,Prestige Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d1910913-Reviews-Prestige_Hotel-Hanoi.html
0,1,1,0,0,1,0,0,1,0,1,0,0,"{'Dịch vụ phòng', 'Dịch vụ giặt là', 'Bao gồm bữa sáng', 'Nhà hàng', 'Đỗ xe miễn phí', 'Quầy bar/Phòng khách', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/03/19/81/6b/mai-hotel-hanoi.jpg,"2D Duong Thanh St Hoan Kiem Hà Nội 00844, Việt Nam",568.182₫ - 1.159.091₫,,Mai Hotel Hanoi,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d2424721-Reviews-Mai_Hotel_Hanoi-Hanoi.html
0,0,1,0,0,0,0,1,1,1,1,1,1,"{'Dịch vụ phòng', 'Dịch vụ giặt là', 'Bao gồm bữa sáng', 'Dịch vụ giặt khô', 'Xe đưa đón đến sân bay', 'Tủ lạnh trong phòng', 'Bao gồm bữa sáng', 'Nhân viên đa ngôn ngữ', 'Nhân viên hỗ trợ khách', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/12/93/49/47/hoa-lu-tam-coc.jpg,"14 Bát Sứ Hàng Bồ, Hoàn Kiếm Hà Nội 100000, Việt Nam",340.909₫ - 2.272.727₫,Khách sạn 3 sao,Sweet Family Guest House,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d13961081-Reviews-Sweet_Family_Guest_House-Hanoi.html
0,0,1,0,0,0,0,1,0,0,1,0,0,"{'Xe đưa đón đến sân bay', 'Dịch vụ giặt là', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/02/65/3d/66/filename-img-5153-jpg.jpg,"No. 2 Tam Thuong Hà Nội 10000, Việt Nam",295.455₫ - 477.273₫,,Nhà khách Mạnh Dung,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d302781-Reviews-Manh_Dung_Guest_house-Hanoi.html
0,1,1,1,1,1,0,1,0,1,1,0,1,"{'Tự giặt là', 'Dịch vụ phòng', 'Dịch vụ giặt là', 'Bể bơi', 'Dịch vụ giặt khô', 'Bao gồm bữa sáng', 'Spa', 'Trung tâm thể dục thẩm mỹ', 'Xe đưa đón đến sân bay', 'Dịch vụ xe buýt đưa đón', 'Bồn tắm nước nóng', 'Lò vi sóng', 'Nhà hàng', 'Tủ lạnh trong phòng', 'Quầy bar/Phòng khách', 'Nhân viên đa ngôn ngữ', 'Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình)', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/0f/f4/ae/74/somerset-west-point-hanoi.jpg,"2 Tây Hồ Tây Hồ Hà Nội, Việt Nam",1.795.455₫ - 3.886.364₫,Khách sạn 4 sao,Somerset West Point Hanoi,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d12459698-Reviews-Somerset_West_Point_Hanoi-Hanoi.html
0,1,1,1,0,1,0,1,1,1,1,1,1,"{'Dịch vụ phòng', 'Dịch vụ giặt là', 'Dịch vụ giặt khô', 'Quầy bar mini', 'Sòng bạc và đánh bạc', 'Spa', 'Trung tâm thể dục thẩm mỹ', 'Xe đưa đón đến sân bay', 'Bao gồm bữa sáng', 'Trung tâm thương mại có truy cập Internet', 'Phòng hội thảo', 'Nhà hàng', 'Sân quần vợt', 'Đỗ xe miễn phí', 'Quầy bar/Phòng khách', 'Nhân viên đa ngôn ngữ', 'Phòng họp', 'Nhân viên hỗ trợ khách', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/06/13/17/d4/hanoi-hotel.jpg,"D8 Giang Vo St, Ba Dinh Dist. Hà Nội 10000, Việt Nam",1.659.091₫ - 2.136.364₫,Khách sạn 4 sao,Hanoi Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d1227375-Reviews-Hanoi_Hotel-Hanoi.html
0,1,1,1,0,1,0,1,1,1,1,1,0,"{'Dịch vụ phòng', 'Dịch vụ giặt là', 'Dịch vụ giặt khô', 'Spa', 'Xe đưa đón đến sân bay', 'Bao gồm bữa sáng', 'Trung tâm thương mại có truy cập Internet', 'Dịch vụ xe buýt đưa đón', 'Nhà hàng', 'Đỗ xe miễn phí', 'Quầy bar/Phòng khách', 'Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình)', 'Nhân viên hỗ trợ khách', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-o/02/1b/d2/eb/reception-area.jpg,"34 Hang Ga Street Hoan Kiem District Hà Nội 844, Việt Nam",454.545₫ - 795.455₫,,Hanoi Triumphal Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d2092827-Reviews-Hanoi_Triumphal_Hotel-Hanoi.html
0,0,0,0,0,0,0,0,0,0,0,0,0,{'Điều hòa nhiệt độ'},https://media-cdn.tripadvisor.com/media/photo-s/11/73/8c/4a/received-1383218611788983.jpg,"No 104, Hai Tuong Lane, Ta Hien Str. Hoan Kiem District Hà Nội, Việt Nam",,Khách sạn 2 sao,Pillow Backpacker Hostel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d12949235-Reviews-Pillow_Backpacker_Hostel-Hanoi.html
0,0,1,0,0,1,0,1,0,0,1,0,0,"{'Dịch vụ phòng', 'Dịch vụ giặt là', 'Trông trẻ', 'Xe đưa đón đến sân bay', 'Tủ lạnh trong phòng', 'Quầy bar mini', 'Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình)', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/0e/4a/64/a2/photo1jpg.jpg,"1097 Hong Ha Street, Hoan Kiem District Hà Nội 10000, Việt Nam",,,Light Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d4843496-Reviews-Light_Hotel-Hanoi.html
0,1,1,0,0,1,0,1,1,1,1,1,0,"{'Dịch vụ phòng', 'Dịch vụ giặt là', 'Dịch vụ giặt khô', 'Xe đưa đón đến sân bay', 'Trung tâm thương mại có truy cập Internet', 'Phòng hội thảo', 'Nhà hàng', 'Đỗ xe miễn phí', 'Tủ lạnh trong phòng', 'Bao gồm bữa sáng', 'Quầy bar mini', 'Phòng họp', 'Nhân viên hỗ trợ khách', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/07/f5/f6/c7/first-eden-hotel.jpg,"45B Hang Bun Street Ba Dinh District Hà Nội 10000, Việt Nam",772.727₫ - 1.409.091₫,Khách sạn 3 sao,First Eden Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d3596277-Reviews-First_Eden_Hotel-Hanoi.html
